8/31/1998, 30.94 
9/1/1998, 33.06 
9/2/1998, 34.00 
9/3/1998, 34.56 
9/4/1998, 33.94 
9/8/1998, 36.19 
9/9/1998, 35.25 
9/10/1998, 33.88 
9/11/1998, 34.00 
9/14/1998, 34.38 
9/15/1998, 34.25 
9/16/1998, 34.50 
9/17/1998, 34.06 
9/18/1998, 34.44 
9/21/1998, 34.00 
9/22/1998, 34.19 
9/23/1998, 33.81 
9/24/1998, 34.50 
9/25/1998, 34.69 
9/28/1998, 34.94 
9/29/1998, 35.56 
9/30/1998, 34.31 
10/1/1998, 32.31 
10/2/1998, 32.56 
10/5/1998, 33.25 
10/6/1998, 32.94 
10/7/1998, 32.13 
10/8/1998, 30.88 
10/9/1998, 32.00 
10/12/1998, 33.13 
10/13/1998, 33.38 
10/14/1998, 33.50 
10/15/1998, 33.94 
10/16/1998, 32.25 
10/19/1998, 34.44 
10/20/1998, 35.94 
10/21/1998, 36.00 
10/22/1998, 36.44 
10/23/1998, 35.69 
10/26/1998, 35.13 
10/27/1998, 35.50 
10/28/1998, 35.94 
10/29/1998, 36.25 
10/30/1998, 37.56 
11/2/1998, 41.31 
11/3/1998, 41.31 
11/4/1998, 40.94 
11/5/1998, 40.94 
11/6/1998, 41.88 
11/9/1998, 42.56 
11/10/1998, 41.19 
11/11/1998, 41.50 
11/12/1998, 41.44 
11/13/1998, 42.13 
11/16/1998, 42.75 
11/17/1998, 42.75 
11/18/1998, 42.81 
11/19/1998, 43.13 
11/20/1998, 43.56 
11/23/1998, 43.81 
11/24/1998, 42.25 
11/25/1998, 42.75 
11/27/1998, 41.44 
11/30/1998, 40.63 
12/1/1998, 40.38 
12/2/1998, 33.69 
12/3/1998, 31.88 
12/4/1998, 32.94 
12/7/1998, 34.75 
12/8/1998, 34.44 
12/9/1998, 34.56 
12/10/1998, 34.06 
12/11/1998, 33.13 
12/14/1998, 33.56 
12/15/1998, 33.31 
12/16/1998, 32.13 
12/17/1998, 31.94 
12/18/1998, 31.75 
12/21/1998, 31.81 
12/22/1998, 31.81 
12/23/1998, 31.88 
12/24/1998, 32.25 
12/28/1998, 32.50 
12/29/1998, 32.06 
12/30/1998, 31.81 
12/31/1998, 32.63 
1/4/1999, 32.94 
1/5/1999, 35.25 
1/6/1999, 36.06 
1/7/1999, 35.81 
1/8/1999, 35.81 
1/11/1999, 35.13 
1/12/1999, 34.06 
1/13/1999, 33.69 
1/14/1999, 33.50 
1/15/1999, 33.69 
1/19/1999, 33.44 
1/20/1999, 34.25 
1/21/1999, 33.38 
1/22/1999, 34.50 
1/25/1999, 36.00 
1/26/1999, 35.00 
1/27/1999, 35.13 
1/28/1999, 34.63 
1/29/1999, 34.69 
2/1/1999, 34.06 
2/2/1999, 34.19 
2/3/1999, 36.81 
2/4/1999, 36.50 
2/5/1999, 37.25 
2/8/1999, 36.38 
2/9/1999, 35.50 
2/10/1999, 35.63 
2/11/1999, 35.88 
2/12/1999, 35.56 
2/16/1999, 35.81 
2/17/1999, 35.56 
2/18/1999, 35.88 
2/19/1999, 35.69 
2/22/1999, 36.25 
2/23/1999, 37.38 
2/24/1999, 35.63 
2/25/1999, 35.00 
2/26/1999, 35.63 
3/1/1999, 35.50 
3/2/1999, 34.56 
3/3/1999, 33.94 
3/4/1999, 34.88 
3/5/1999, 35.56 
3/8/1999, 34.81 
3/9/1999, 33.94 
3/10/1999, 34.19 
3/11/1999, 34.56 
3/12/1999, 35.13 
3/15/1999, 34.69 
3/16/1999, 36.25 
3/17/1999, 35.75 
3/18/1999, 35.13 
3/19/1999, 34.00 
3/22/1999, 34.88 
3/23/1999, 34.13 
3/24/1999, 34.31 
3/25/1999, 34.63 
3/26/1999, 34.81 
3/29/1999, 34.75 
3/30/1999, 34.00 
3/31/1999, 34.00 
4/1/1999, 33.94 
4/5/1999, 34.31 
4/6/1999, 34.38 
4/7/1999, 34.88 
4/8/1999, 34.63 
4/9/1999, 35.06 
4/12/1999, 34.81 
4/13/1999, 34.63 
4/14/1999, 38.00 
4/15/1999, 41.69 
4/16/1999, 39.63 
4/19/1999, 39.56 
4/20/1999, 39.25 
4/21/1999, 40.38 
4/22/1999, 40.31 
4/23/1999, 40.50 
4/26/1999, 39.56 
4/27/1999, 39.38 
4/28/1999, 40.50 
4/29/1999, 40.38 
4/30/1999, 40.63 
5/3/1999, 43.00 
5/4/1999, 43.13 
5/5/1999, 44.13 
5/6/1999, 44.94 
5/7/1999, 45.75 
5/10/1999, 44.06 
5/11/1999, 43.44 
5/12/1999, 42.56 
5/13/1999, 42.81 
5/14/1999, 43.00 
5/17/1999, 42.50 
5/18/1999, 43.69 
5/19/1999, 44.38 
5/20/1999, 44.63 
5/21/1999, 44.94 
5/24/1999, 44.38 
5/25/1999, 43.06 
5/26/1999, 41.31 
5/27/1999, 41.31 
5/28/1999, 42.06 
6/1/1999, 42.63 
6/2/1999, 42.19 
6/3/1999, 42.56 
6/4/1999, 43.94 
6/7/1999, 43.75 
6/8/1999, 43.81 
6/9/1999, 42.25 
6/10/1999, 42.81 
6/11/1999, 42.63 
6/14/1999, 41.81 
6/15/1999, 42.56 
6/16/1999, 42.75 
6/17/1999, 43.63 
6/18/1999, 44.63 
6/21/1999, 43.00 
6/22/1999, 43.25 
