1/15/1999,34.57,
1/19/1999,34.83,
1/20/1999,34.54,
1/21/1999,33.55,
1/22/1999,33.32,
1/25/1999,33.14,
1/26/1999,34.28,
1/27/1999,35.85,
1/28/1999,37.91,
1/29/1999,38.55,
2/1/1999,36.97,
2/2/1999,36.08,
2/3/1999,36.66,
2/4/1999,35.93,
2/5/1999,35.79,
2/8/1999,35.88,
2/9/1999,34.34,
2/10/1999,35.73,
2/11/1999,37.74,
2/12/1999,36.40,
2/16/1999,38.11,
2/17/1999,37.94,
2/18/1999,38.99,
2/19/1999,37.97,
2/22/1999,38.14,
2/23/1999,39.19,
2/24/1999,38.73,
2/25/1999,37.74,
2/26/1999,37.36,
3/1/1999,39.25,
3/2/1999,38.29,
3/3/1999,38.90,
3/4/1999,40.35,
3/5/1999,42.13,
3/8/1999,41.98,
3/9/1999,42.10,
3/10/1999,42.16,
3/11/1999,42.10,
3/12/1999,41.20,
3/15/1999,42.39,
3/16/1999,41.69,
3/17/1999,42.13,
3/18/1999,42.42,
3/19/1999,40.91,
3/22/1999,41.40,
3/23/1999,41.14,
3/24/1999,40.93,
3/25/1999,42.13,
3/26/1999,42.33,
3/29/1999,42.71,
3/30/1999,41.86,
3/31/1999,42.59,
4/1/1999,41.84,
4/5/1999,41.98,
4/6/1999,43.03,
4/7/1999,42.27,
4/8/1999,41.55,
4/9/1999,41.81,
4/12/1999,41.78,
4/13/1999,41.31,
4/14/1999,40.00,
4/15/1999,38.73,
4/16/1999,38.00,
4/19/1999,36.28,
4/20/1999,38.26,
4/21/1999,39.13,
4/22/1999,40.44,
4/23/1999,40.53,
4/26/1999,41.40,
4/27/1999,40.82,
4/28/1999,39.80,
4/29/1999,37.74,
4/30/1999,37.65,
5/3/1999,39.19,
5/4/1999,38.38,
5/5/1999,38.09,
5/6/1999,36.84,
5/7/1999,36.72,
5/10/1999,37.68,
5/11/1999,38.32,
5/12/1999,37.82,
5/13/1999,38.75,
5/14/1999,37.74,
5/17/1999,36.75,
5/18/1999,36.08,
5/19/1999,35.70,
5/20/1999,35.59,
5/21/1999,34.89,
5/24/1999,36.17,
5/25/1999,34.45,
5/26/1999,34.19,
5/27/1999,33.08,
5/28/1999,33.72,
6/1/1999,33.81,
6/2/1999,34.63,
6/3/1999,34.13,
6/4/1999,35.76,
6/7/1999,35.53,
6/8/1999,35.06,
6/9/1999,34.83,
6/10/1999,34.39,
6/11/1999,33.72,
6/14/1999,33.38,
6/15/1999,33.23,
6/16/1999,35.57,
6/17/1999,35.29,
6/18/1999,34.57,
6/21/1999,35.85,
6/22/1999,35.24,
6/23/1999,34.48,
6/24/1999,33.84,
6/25/1999,34.10,
6/28/1999,35.61,
6/29/1999,36.81,
6/30/1999,37.24,
7/1/1999,37.97,
7/2/1999,38.06,
7/6/1999,37.85,
7/7/1999,38.35,
7/8/1999,40.27,
7/9/1999,39.98,
7/12/1999,39.34,
7/13/1999,39.02,
7/14/1999,39.10,
7/15/1999,39.07,
7/16/1999,39.83,
7/19/1999,39.95,
7/20/1999,38.23,
7/21/1999,37.21,
7/22/1999,36.25,
7/23/1999,35.85,
7/26/1999,35.82,
7/27/1999,35.85,
7/28/1999,35.76,
7/29/1999,34.63,
7/30/1999,34.77,
8/2/1999,34.28,
8/3/1999,34.25,
8/4/1999,34.00,
8/5/1999,34.31,
8/6/1999,33.38,
8/9/1999,33.35,
8/10/1999,33.55,
8/11/1999,35.00,
8/12/1999,34.89,
8/13/1999,34.80,
8/16/1999,35.21,
8/17/1999,36.75,
8/18/1999,36.60,
8/19/1999,35.73,
8/20/1999,36.52,
8/23/1999,37.24,
8/24/1999,37.88,
8/25/1999,36.52,
8/26/1999,36.52,
8/27/1999,35.85,
8/30/1999,35.38,
8/31/1999,34.77,
9/1/1999,34.34,
9/2/1999,33.55,
9/3/1999,34.45,
9/7/1999,33.78,
9/8/1999,33.46,
9/9/1999,33.29,
9/10/1999,32.50,
9/13/1999,32.01,
9/14/1999,31.43,
9/15/1999,31.20,
9/16/1999,31.02,
9/17/1999,31.40,
9/20/1999,30.76,
9/21/1999,31.05,
9/22/1999,31.83,
9/23/1999,32.71,
9/24/1999,33.64,
9/27/1999,33.70,
9/28/1999,33.70,
9/29/1999,32.74,
9/30/1999,33.49,
10/1/1999,33.96,
10/4/1999,35.93,
10/5/1999,36.89,
10/6/1999,36.63,
10/7/1999,36.34,
10/8/1999,38.42,
10/11/1999,39.04,
10/12/1999,37.56,
10/13/1999,35.91,
10/14/1999,36.72,
10/15/1999,34.65,
10/18/1999,34.39,
10/19/1999,34.57,
10/20/1999,35.29,
10/21/1999,34.19,
10/22/1999,34.68,
10/25/1999,34.42,
10/26/1999,33.49,
10/27/1999,33.49,
10/28/1999,36.43,
10/29/1999,37.36,
11/1/1999,36.54,
11/2/1999,37.47,
11/3/1999,37.82,
11/4/1999,37.85,
11/5/1999,39.77,
11/8/1999,40.24,
11/9/1999,39.66,
11/10/1999,39.63,
11/11/1999,41.63,
11/12/1999,41.34,
11/15/1999,40.59,
11/16/1999,40.50,
11/17/1999,40.03,
11/18/1999,40.00,
11/19/1999,39.71,
11/22/1999,38.52,
11/23/1999,39.86,
11/24/1999,40.53,
11/26/1999,41.17,
11/29/1999,42.94,
11/30/1999,42.65,
12/1/1999,44.39,
12/2/1999,44.48,
12/3/1999,45.91,
12/6/1999,45.59,
12/7/1999,44.42,
12/8/1999,42.88,
12/9/1999,42.77,
12/10/1999,42.68,
12/13/1999,43.70,
12/14/1999,42.53,
12/15/1999,42.48,
12/16/1999,41.86,
12/17/1999,42.13,
12/20/1999,41.08,
12/21/1999,40.53,
12/22/1999,40.70,
12/23/1999,41.46,
12/27/1999,41.63,
12/28/1999,42.45,
12/29/1999,42.27,
12/30/1999,42.48,
12/31/1999,42.45,
1/3/2000,41.40,
1/4/2000,39.13,
1/5/2000,39.80,
1/6/2000,40.60,
1/7/2000,43.29,
1/10/2000,44.19,
1/11/2000,42.62,
1/12/2000,42.56,
1/13/2000,44.16,
1/14/2000,45.64,
1/18/2000,47.68,
1/19/2000,48.26,
1/20/2000,46.52,
1/21/2000,45.12,
1/24/2000,43.73,
1/25/2000,46.23,
1/26/2000,46.92,
1/27/2000,45.53,
1/28/2000,42.80,
1/31/2000,45.53,
2/1/2000,48.26,
2/2/2000,50.18,
